start_id:START_ID,end_id:END_ID,type:TYPE
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0ab10b5bdacb,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0ab10b5bdacb,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0ab10b5bdacb,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_dc6992e2d8a8,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_dc6992e2d8a8,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_dc6992e2d8a8,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_dc6992e2d8a8,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_dc6992e2d8a8,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b996fca773dd,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b996fca773dd,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b996fca773dd,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b996fca773dd,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b996fca773dd,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_cc67b6315c0f,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_cc67b6315c0f,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_cc67b6315c0f,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_cc67b6315c0f,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_cc67b6315c0f,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_97be4945d820,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_97be4945d820,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_97be4945d820,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_97be4945d820,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_97be4945d820,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b533ff1aa1c2,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b533ff1aa1c2,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b533ff1aa1c2,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b533ff1aa1c2,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b533ff1aa1c2,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_407f3526f129,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_407f3526f129,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_407f3526f129,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_407f3526f129,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_407f3526f129,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_09425cd2d953,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_09425cd2d953,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_09425cd2d953,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_09425cd2d953,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_09425cd2d953,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_38e1f2030808,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_38e1f2030808,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_38e1f2030808,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_38e1f2030808,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_38e1f2030808,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0af43a84f74f,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0af43a84f74f,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0af43a84f74f,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0af43a84f74f,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0af43a84f74f,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_a3ec1f05a28b,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_a3ec1f05a28b,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_a3ec1f05a28b,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_a3ec1f05a28b,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_a3ec1f05a28b,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e06040008192,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e06040008192,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e06040008192,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e06040008192,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e06040008192,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f1ae780d0f4e,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f1ae780d0f4e,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f1ae780d0f4e,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f1ae780d0f4e,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f1ae780d0f4e,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0bbf24586055,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0bbf24586055,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0bbf24586055,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0bbf24586055,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0bbf24586055,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_54b647d45e6c,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_54b647d45e6c,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_54b647d45e6c,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_54b647d45e6c,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_54b647d45e6c,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_de617362e700,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_de617362e700,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_de617362e700,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_de617362e700,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_de617362e700,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b32be9abb98d,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b32be9abb98d,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b32be9abb98d,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b32be9abb98d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b32be9abb98d,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_9f2101e7ce2c,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_9f2101e7ce2c,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_9f2101e7ce2c,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_9f2101e7ce2c,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_9f2101e7ce2c,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_998dad942813,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_998dad942813,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_998dad942813,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_998dad942813,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_998dad942813,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8ddbe1e55415,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8ddbe1e55415,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8ddbe1e55415,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8ddbe1e55415,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8ddbe1e55415,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0646d9c0ffb1,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0646d9c0ffb1,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0646d9c0ffb1,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0646d9c0ffb1,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0646d9c0ffb1,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf4655a4382,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf4655a4382,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf4655a4382,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf4655a4382,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf4655a4382,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f14a605aa4a5,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f14a605aa4a5,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f14a605aa4a5,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f14a605aa4a5,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f14a605aa4a5,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf7ba4e3877,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf7ba4e3877,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf7ba4e3877,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf7ba4e3877,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf7ba4e3877,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b5a94657d96d,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b5a94657d96d,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b5a94657d96d,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b5a94657d96d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b5a94657d96d,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_501144b570db,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_501144b570db,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_501144b570db,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_501144b570db,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_501144b570db,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_20fcba65158d,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_20fcba65158d,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_20fcba65158d,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_20fcba65158d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_20fcba65158d,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_952ad46e779d,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_952ad46e779d,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_952ad46e779d,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_952ad46e779d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_952ad46e779d,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_eb58ef38332f,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_eb58ef38332f,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_eb58ef38332f,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_eb58ef38332f,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_eb58ef38332f,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2db66adeec1d,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2db66adeec1d,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2db66adeec1d,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2db66adeec1d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2db66adeec1d,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4e8730ae50fc,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4e8730ae50fc,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4e8730ae50fc,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4e8730ae50fc,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4e8730ae50fc,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_d1caca107548,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_d1caca107548,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_d1caca107548,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_d1caca107548,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_d1caca107548,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_11756aa9eb06,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_11756aa9eb06,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_11756aa9eb06,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_11756aa9eb06,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_11756aa9eb06,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_1700ae766da7,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_1700ae766da7,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_1700ae766da7,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_1700ae766da7,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_1700ae766da7,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8b4f631780b8,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8b4f631780b8,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8b4f631780b8,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8b4f631780b8,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8b4f631780b8,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_3b111f775965,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_3b111f775965,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_3b111f775965,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_3b111f775965,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_3b111f775965,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_6ff23fc859e1,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_6ff23fc859e1,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_6ff23fc859e1,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_6ff23fc859e1,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_6ff23fc859e1,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2b89644947ca,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2b89644947ca,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2b89644947ca,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2b89644947ca,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2b89644947ca,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b0110539c6bf,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b0110539c6bf,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b0110539c6bf,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b0110539c6bf,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b0110539c6bf,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4ff22c33238d,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4ff22c33238d,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4ff22c33238d,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4ff22c33238d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4ff22c33238d,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_ca70fe02e81f,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_ca70fe02e81f,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_ca70fe02e81f,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_ca70fe02e81f,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_ca70fe02e81f,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_52fe95f90179,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_52fe95f90179,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_52fe95f90179,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_52fe95f90179,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_52fe95f90179,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_23a07913cd62,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_23a07913cd62,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_23a07913cd62,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_23a07913cd62,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_23a07913cd62,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_25f12ba91575,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_25f12ba91575,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_25f12ba91575,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_25f12ba91575,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_25f12ba91575,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e3bdf94f860d,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e3bdf94f860d,Year_2022,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e3bdf94f860d,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e3bdf94f860d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e3bdf94f860d,CSRSpending,MAPS_TO
INFOSYS,Year_2022,REPORTS
